freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f167,574234__kbrecordzz__groove-metal-break-6.wav,700064,704256,0.007623583760880332,-583.3742,127.24168,-16.945005,41.045986,5.927145,21.882723,9.631418,7.455084,-6.4825444,3.8996499,-5.422164,2.0214071,-2.2312891
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f168,574234__kbrecordzz__groove-metal-break-6.wav,704256,708448,0.01105947257908246,-588.4495,137.39738,1.9281626,42.8125,3.353754,15.632794,-0.027179668,-1.0646262,6.652987,4.474821,-3.293856,-0.47452837,2.268803
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f169,574234__kbrecordzz__groove-metal-break-6.wav,708448,712640,0.008379714179584998,-606.3297,132.44783,-0.6546112,41.564384,14.707267,20.0886,12.910874,12.971288,0.34852156,5.6278296,-15.377554,-7.5042477,-5.4630857
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f170,574234__kbrecordzz__groove-metal-break-6.wav,712640,716832,0.009411122052724125,-612.0313,147.56084,-16.781006,47.754665,5.148933,17.460077,7.2880893,5.0192943,-4.0144506,3.082524,-2.8020306,6.4134793,0.99795556
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f171,574234__kbrecordzz__groove-metal-break-6.wav,716832,721024,0.012803117737515282,-585.6561,134.14839,0.29126203,40.909,14.918326,19.662313,13.934356,15.395611,-4.540793,7.508325,-9.799798,4.906266,1.4939753
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f172,574234__kbrecordzz__groove-metal-break-6.wav,721024,725216,0.0047100181797988545,-601.2378,139.48514,-20.417158,46.94132,-6.508548,21.553633,16.129187,16.281967,-3.3240683,1.3544419,-2.9735084,6.6453247,4.403898
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f173,574234__kbrecordzz__groove-metal-break-6.wav,725216,729408,0.0019335994738658875,-713.47656,98.53133,61.53744,11.795168,16.293974,10.946122,10.807823,23.74677,-15.434898,1.1266699,-13.393229,-3.6517532,-7.7564225
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f174,574234__kbrecordzz__groove-metal-break-6.wav,729408,733600,0.001124479274713356,-737.47845,123.42621,18.03276,11.567967,6.454466,10.491309,13.796705,17.089138,-9.68351,3.7384994,-19.088957,0.6166389,-4.6993895
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f175,574234__kbrecordzz__groove-metal-break-6.wav,733600,737792,0.009369688179656749,-565.1656,115.677795,3.3559694,37.72885,21.992355,26.36238,18.959656,16.218203,5.2206388,11.430108,-3.6358666,5.5688367,3.6236053
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f176,574234__kbrecordzz__groove-metal-break-6.wav,737792,741984,0.0072886852817681,-575.07874,136.61841,-16.880068,52.826927,6.757749,31.422901,11.369636,9.591064,3.7506487,11.387327,-0.84934986,1.5286002,3.2726629
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f177,574234__kbrecordzz__groove-metal-break-6.wav,741984,746176,0.0143972871867755,-536.3788,130.22447,13.004622,40.121716,19.319574,32.0896,8.701707,10.272225,3.6462402,11.029342,1.7678494,0.9273711,-1.8525617
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f178,574234__kbrecordzz__groove-metal-break-6.wav,746176,750368,0.00557135216152395,-575.25836,128.11401,-18.947042,42.611027,3.6729562,24.390524,5.9399905,4.3201714,0.6956675,5.0697303,-3.2213247,1.0435873,-0.36214992
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f179,574234__kbrecordzz__groove-metal-break-6.wav,750368,754560,0.009643460958058597,-566.82,124.54909,6.7897844,36.724884,14.809407,23.509132,6.3030252,5.3413606,0.4044791,9.540918,-0.06296199,2.5865932,1.243619
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f180,574234__kbrecordzz__groove-metal-break-6.wav,754560,758752,0.006926361841099863,-576.8362,130.40892,-19.24988,34.379047,-1.2458441,17.35946,10.801381,9.596089,-3.7727196,3.0558732,-9.21699,-1.5176929,2.5265107
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f181,574234__kbrecordzz__groove-metal-break-6.wav,758752,762944,0.013531942403953494,-559.3739,131.54716,19.634233,30.631868,1.8917423,2.8060625,-3.0499344,-7.6443114,1.7349349,-6.6745563,-0.92267853,-3.0422254,4.1476636
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f182,574234__kbrecordzz__groove-metal-break-6.wav,762944,767136,0.008818815682680552,-575.3194,115.8635,19.582933,32.479576,13.248204,6.021984,10.783724,6.0791144,7.1796465,4.6912003,-2.5368826,-2.9055138,0.4988576
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f183,574234__kbrecordzz__groove-metal-break-6.wav,767136,771328,0.007345698261988982,-603.09784,128.7426,-14.771115,43.343105,5.9678097,14.5331135,10.6511755,9.705368,-1.8916117,-1.1453464,-1.8318257,-0.35270736,6.4521313
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f184,574234__kbrecordzz__groove-metal-break-6.wav,771328,775520,0.01136498141834754,-612.597,133.66878,13.234762,44.186466,26.995075,21.045982,15.028148,14.965214,1.4911437,10.3101635,-17.502619,0.44275066,-3.1603649
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f185,574234__kbrecordzz__groove-metal-break-6.wav,775520,779712,0.006228146207241611,-599.3205,136.5187,-17.943293,49.568157,0.43354303,23.220804,11.293387,10.748283,-5.7562537,0.49812704,-9.345757,1.1401793,1.0403435
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f186,574234__kbrecordzz__groove-metal-break-6.wav,779712,783904,0.011539989755353855,-572.10876,119.68422,-7.1336274,40.50997,16.83191,21.37584,18.912634,12.953084,-4.1734047,10.161444,-4.96344,3.123832,5.1740766
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f187,574234__kbrecordzz__groove-metal-break-6.wav,783904,788096,0.0059202995919089285,-592.9918,131.68987,-21.596367,48.262558,2.5139747,29.546719,15.169705,13.288738,-0.41939908,2.4228876,-10.197577,-0.8765713,-4.872581
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f188,574234__kbrecordzz__groove-metal-break-6.wav,788096,792288,0.006883421017013433,-569.76483,115.68017,5.3745236,38.86215,15.908298,20.57585,8.5456915,9.751673,-0.27066967,9.220768,-0.78288615,13.5087595,9.331763
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f189,574234__kbrecordzz__groove-metal-break-6.wav,792288,796480,0.005143873564159597,-590.0886,136.61794,-14.032798,44.199005,7.0348306,22.823027,10.869243,11.061568,2.8760433,10.823875,2.881767,8.211118,3.9369955
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f190,574234__kbrecordzz__groove-metal-break-6.wav,796480,800672,0.014114637411277713,-540.75806,129.59837,16.730743,42.419456,17.529812,28.980759,13.849438,13.049857,3.587785,8.039296,-1.9127746,-2.0820286,-0.16360012
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f191,574234__kbrecordzz__groove-metal-break-6.wav,800672,804864,0.008804228469615673,-576.9173,137.715,-8.873276,49.3747,10.165597,25.358767,10.256322,8.544787,2.0395567,8.600233,-0.08905406,4.9515595,2.5462725
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f192,574234__kbrecordzz__groove-metal-break-6.wav,804864,809056,0.009751803092374146,-552.6742,123.91132,6.903795,33.729446,13.228707,19.593937,6.9112763,4.7425337,1.0485003,12.029416,-0.11659721,2.7452629,5.962169
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f193,574234__kbrecordzz__groove-metal-break-6.wav,809056,813248,0.008322490990616892,-586.51105,137.6123,-9.450118,44.91468,9.040581,19.60585,4.323293,3.6265204,-2.0900826,2.508809,-6.7909966,-1.5134472,-2.6726325
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f194,574234__kbrecordzz__groove-metal-break-6.wav,813248,817440,0.012809990016558697,-560.7372,133.56087,-1.3513173,37.919025,6.4605536,22.074547,6.1301584,0.8783615,3.4517617,3.0522912,-3.2149544,-3.8595603,-0.20334494
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f195,574234__kbrecordzz__groove-metal-break-6.wav,817440,821632,0.00778753702877132,-596.22986,129.55273,-11.343462,38.431667,7.0174627,11.06501,4.9983416,7.919173,2.5274217,9.647558,-11.898418,4.6629686,3.3814168
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f196,574234__kbrecordzz__groove-metal-break-6.wav,821632,825824,0.007063592663248077,-611.95886,141.25761,-14.733577,44.32773,0.6043508,14.392576,8.7903385,6.644222,0.020367855,2.880811,-8.7541485,3.7650254,0.2985622
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f197,574234__kbrecordzz__groove-metal-break-6.wav,825824,830016,0.007506008821589346,-620.0577,126.99163,7.198745,36.83537,21.032692,12.924549,6.8601375,9.948001,-4.8277183,12.788775,-10.406866,3.0878172,-1.8144064
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f198,574234__kbrecordzz__groove-metal-break-6.wav,830016,834208,0.007992423217715199,-630.91565,152.14366,-4.692147,44.39231,9.094303,12.938718,6.613516,12.400138,-0.061441086,11.729538,-1.5686963,5.175536,5.8007708
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f199,574234__kbrecordzz__groove-metal-break-6.wav,834208,838400,0.015234560456894737,-551.90845,118.26167,26.564615,32.52371,15.990546,11.7589855,15.266891,9.8054695,8.487786,6.7590156,-3.0893662,-2.5499127,-1.8692106
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f200,574234__kbrecordzz__groove-metal-break-6.wav,838400,842592,0.007478592049984531,-592.7818,132.41422,-4.93654,44.665897,12.575204,18.498692,19.19809,11.513801,6.8052244,2.7442966,-5.2389493,-3.0200708,1.7625297
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f201,574234__kbrecordzz__groove-metal-break-6.wav,842592,846784,0.008681618530331676,-569.2167,117.233864,7.381088,40.022568,17.222546,19.079636,13.724127,17.09998,1.7072073,15.740948,2.9556644,5.5949364,2.3152943
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f202,574234__kbrecordzz__groove-metal-break-6.wav,846784,850976,0.007070741125645528,-577.2043,136.11848,-15.821368,46.345776,4.131001,25.84843,7.820489,12.427241,0.95899385,12.740867,6.5185137,9.030728,5.541244
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f203,574234__kbrecordzz__groove-metal-break-6.wav,850976,855168,0.01153216198200488,-540.3437,129.29335,11.190143,35.338974,15.873661,24.704178,15.49985,14.579898,5.46659,6.8036823,-5.5194077,-5.5419483,-1.133286
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f204,574234__kbrecordzz__groove-metal-break-6.wav,855168,859360,0.008635884022894707,-571.49835,137.71545,-15.469667,48.59643,9.264064,26.74624,13.535547,11.194068,3.3926547,6.5476775,-3.1568036,8.106833,7.88061
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f205,574234__kbrecordzz__groove-metal-break-6.wav,859360,863552,0.01335794780090565,-531.4532,126.56158,10.856509,34.321148,5.759069,23.092848,9.132809,10.16378,4.3592668,12.79227,7.9292674,-0.9770115,-5.599829
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f206,574234__kbrecordzz__groove-metal-break-6.wav,863552,867744,0.005744244306142093,-603.13983,130.15668,-12.555738,39.07972,5.703352,26.850061,18.868166,12.088918,-4.08468,3.2975996,-8.369633,-0.12686518,-4.7050266
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f207,574234__kbrecordzz__groove-metal-break-6.wav,867744,871936,0.004355283638903203,-633.8781,127.48298,15.02611,29.586216,21.47245,10.324108,2.7925289,4.3355546,-10.801542,7.1598115,-10.019046,-2.2588701,-2.865622
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f208,574234__kbrecordzz__groove-metal-break-6.wav,871936,876128,0.0011535059404737167,-688.94183,92.65304,-11.294869,10.326308,4.3341846,21.28647,23.011635,-0.23886955,-26.759232,-0.39470285,-8.440286,9.509689,-3.3823361
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f209,574234__kbrecordzz__groove-metal-break-6.wav,876128,880320,0.00484609876880209,-642.5391,113.58798,-24.37627,29.384579,6.793353,18.462872,7.381075,-0.3310643,-11.712739,2.7924368,-6.249543,-4.12226,-0.40526393
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f210,574234__kbrecordzz__groove-metal-break-6.wav,880320,884512,0.007811034908731475,-584.06,117.828766,-12.682383,37.29755,9.935774,17.795206,12.201904,15.082937,1.2462125,10.756737,-0.945719,8.912301,-1.8851981
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f211,574234__kbrecordzz__groove-metal-break-6.wav,884512,888704,0.007393848350029865,-595.3004,125.26776,-32.641315,48.604546,-4.315,28.223347,13.014008,10.736003,-8.055997,4.391817,-0.6972126,2.5996823,4.1125436
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f212,574234__kbrecordzz__groove-metal-break-6.wav,888704,892896,0.012537947137847201,-573.2355,124.59362,-8.159654,38.683285,18.202007,22.748707,13.226494,24.046534,6.4369464,10.259034,-7.439136,4.61814,-5.3370957
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f213,574234__kbrecordzz__groove-metal-break-6.wav,892896,897088,0.006727298252455151,-582.6862,137.02107,-27.073156,49.999367,5.194915,25.940773,18.447626,13.624135,-4.0063696,7.656096,-7.726957,-1.5433935,-1.121425
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f214,574234__kbrecordzz__groove-metal-break-6.wav,897088,901280,0.00982771301997527,-569.6444,119.45456,7.9734554,42.781116,16.933355,24.51014,16.147999,18.628561,-2.499741,5.183391,-6.77237,3.741294,5.2789526
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f215,574234__kbrecordzz__groove-metal-break-6.wav,901280,905472,0.006836705080425466,-582.27435,135.13597,-15.465938,54.159176,8.473943,24.800755,16.175583,13.686878,3.520672,3.773813,-5.3348413,2.5074441,0.7504282
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f216,574234__kbrecordzz__groove-metal-break-6.wav,905472,909664,0.015992754288302123,-511.65216,131.14766,29.448448,33.57601,8.19559,12.91842,12.310207,7.4790254,6.7906895,4.425198,1.2080196,-0.7954526,1.1568509
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f217,574234__kbrecordzz__groove-metal-break-6.wav,909664,913856,0.007340250124458139,-573.2567,126.33934,-3.4845684,41.053585,16.945467,24.65024,13.808082,4.0242157,6.895114,3.145878,-0.51783293,-1.351337,3.9042795
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f218,574234__kbrecordzz__groove-metal-break-6.wav,913856,918048,0.009431753449767601,-554.67883,121.34482,7.9469647,37.47404,17.738045,23.911997,9.226849,8.697753,3.83065,9.413859,-2.664825,-1.5749328,-0.8217668
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f219,574234__kbrecordzz__groove-metal-break-6.wav,918048,922240,0.00673688322533178,-577.53253,133.7268,-8.807432,46.07126,1.3238384,17.886696,10.142571,7.6009307,-2.8812125,5.8816195,-3.4417725,0.91986597,-1.818392
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f220,574234__kbrecordzz__groove-metal-break-6.wav,922240,926432,0.013477328169436855,-514.45984,132.13818,13.422537,31.570147,1.9855362,7.4063454,2.1200821,-6.4162784,-2.5795662,-5.965768,0.8489423,-5.1034255,2.7725883
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f221,574234__kbrecordzz__groove-metal-break-6.wav,926432,930624,0.00657737118597249,-565.6629,105.647514,-9.114503,25.222214,1.4180827,4.724197,8.112735,-0.91615784,-3.1621332,-6.58111,-13.423388,-12.50889,-1.8193482
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f222,574234__kbrecordzz__groove-metal-break-6.wav,930624,934816,0.006140318535666429,-597.54297,121.4648,-22.47031,31.465555,-6.680024,9.980088,3.0132358,0.14807749,-7.7233076,-0.6083122,0.60938245,-1.3820295,-5.1433806
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f223,574234__kbrecordzz__groove-metal-break-6.wav,934816,939008,0.005971262473186464,-592.5173,115.8445,-17.237055,34.29149,-4.220639,9.271842,3.2832763,7.350781,-8.290364,1.6019477,-15.91857,-0.93681216,-4.4467974
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f224,574234__kbrecordzz__groove-metal-break-6.wav,939008,943200,0.006984161056635034,-605.9788,142.64894,-25.316294,42.617435,-3.012969,12.123902,0.15906253,3.3971255,-12.1304245,1.5842069,-7.365002,-0.7230649,-2.296289
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f225,574234__kbrecordzz__groove-metal-break-6.wav,943200,947392,0.012603061799784654,-581.30975,105.2551,10.650151,43.67561,21.0619,23.687775,15.827082,18.521564,1.4636315,14.578075,-4.1098814,4.85392,1.2706208
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f226,574234__kbrecordzz__groove-metal-break-6.wav,947392,951584,0.007760724038568162,-565.94824,103.661125,9.676422,32.289238,19.579756,21.826855,10.814891,12.28625,-1.7977741,13.849509,-5.672164,5.876321,4.408906
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f227,574234__kbrecordzz__groove-metal-break-6.wav,951584,955776,0.008947901143372515,-568.74634,100.87755,6.830077,33.93363,26.188265,24.570335,19.1858,10.155525,2.680989,14.963746,2.0450227,6.94218,1.619644
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f228,574234__kbrecordzz__groove-metal-break-6.wav,955776,959968,0.007472977838443436,-569.17755,113.75685,13.136821,35.918823,16.966358,16.475382,15.660666,6.9440384,5.8681283,9.409261,-6.0152087,1.793055,4.309329
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f229,574234__kbrecordzz__groove-metal-break-6.wav,959968,964160,0.01191267894424555,-543.6525,114.44124,20.777004,37.860912,21.228758,25.432184,12.825394,10.728241,3.1991274,15.501911,-6.3769393,1.7070955,0.5054904
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f230,574234__kbrecordzz__groove-metal-break-6.wav,964160,968352,0.007173150550318128,-570.0313,114.76236,-3.670215,36.004673,12.911679,18.128614,17.5169,14.880942,8.691642,13.184354,-0.6703081,3.8865063,-3.0045142
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f231,574234__kbrecordzz__groove-metal-break-6.wav,968352,972544,0.007924012555420855,-550.9378,119.617455,11.151097,32.06349,14.208229,22.511675,9.000613,12.875122,-1.0219005,6.0695367,-7.9144254,2.6641889,2.251659
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f232,574234__kbrecordzz__groove-metal-break-6.wav,972544,976736,0.006496943135297935,-571.38196,128.63055,-6.0978684,36.10986,5.4556293,16.787575,7.085711,10.839882,1.8488245,3.7679353,-8.641956,0.101135164,1.0671101
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f233,574234__kbrecordzz__groove-metal-break-6.wav,976736,980928,0.013568172018036588,-523.5349,129.90535,21.887196,23.053812,6.052947,8.14249,3.1026046,-1.5898631,1.0551248,0.8592182,1.9163691,-6.5713205,2.1514497
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f234,574234__kbrecordzz__groove-metal-break-6.wav,980928,985120,0.007106756436005803,-572.02094,111.48464,1.3915105,26.836718,6.4147925,7.997603,14.446288,4.2721615,0.8157448,-2.726174,-5.7197022,-6.3082304,-0.69118154
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f235,574234__kbrecordzz__groove-metal-break-6.wav,985120,989312,0.008419245253992444,-602.72626,135.4488,-1.3554363,30.858065,8.289516,18.743834,12.608852,8.833498,2.847873,9.88589,-6.398823,-2.124833,0.49199462
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f236,574234__kbrecordzz__groove-metal-break-6.wav,989312,993504,0.007481064960246778,-603.21954,132.45363,-5.2821145,35.737885,12.460315,19.690357,12.329749,12.644831,5.428309,16.101822,-4.1674347,4.191572,-3.749306
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f237,574234__kbrecordzz__groove-metal-break-6.wav,993504,997696,0.008792419469993533,-631.20435,152.10245,1.2388117,51.57179,17.565817,13.579847,7.05816,2.8978088,-2.2929852,7.1646676,-12.18445,-3.2775872,1.4392365
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f238,574234__kbrecordzz__groove-metal-break-6.wav,997696,1001888,0.011480703608680318,-598.94196,133.54271,5.952504,42.23311,18.247894,13.200507,3.3273654,13.151489,0.64929014,14.66629,-6.4377975,5.9760795,-1.0206571
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f239,574234__kbrecordzz__groove-metal-break-6.wav,1001888,1006080,0.007279548481220507,-612.0267,148.1482,-8.899393,49.5032,11.346987,17.39059,6.971719,3.1099129,-3.4897275,2.095642,-10.930108,6.2579985,10.83744
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f240,574234__kbrecordzz__groove-metal-break-6.wav,1006080,1010272,0.013939763753468754,-574.982,129.34714,5.4547653,42.58954,21.509232,16.341894,12.646552,22.677595,2.4547632,13.218104,-1.3917255,13.359415,9.725876
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f241,574234__kbrecordzz__groove-metal-break-6.wav,1010272,1014464,0.005679012254904245,-589.98364,131.15138,-28.830164,52.20709,1.2685857,22.586283,10.428567,12.003864,-2.801062,6.357394,-4.064605,0.3991591,-3.778914
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f242,574234__kbrecordzz__groove-metal-break-6.wav,1014464,1018656,0.003096007208787758,-642.9315,113.36783,36.745102,14.540161,9.513625,0.09622216,4.346454,22.89691,-8.161844,7.6028485,-6.503161,-2.8491063,-7.0626483
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f243,574234__kbrecordzz__groove-metal-break-6.wav,1018656,1022848,0.0008679468554394845,-721.1289,119.33044,3.8774517,7.2333417,6.314549,14.162075,21.287003,23.30759,-4.6323624,11.426337,-6.021591,6.4922905,-4.2124805
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f244,574234__kbrecordzz__groove-metal-break-6.wav,1022848,1027040,0.009433934706768007,-576.4495,118.547935,24.91233,35.066307,24.524477,29.424477,8.748222,6.954896,3.8963194,10.491484,-1.5335963,3.0775108,6.626159
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f245,574234__kbrecordzz__groove-metal-break-6.wav,1027040,1031232,0.008621375069363427,-582.6564,145.00417,-5.8723173,49.219036,11.346515,24.769516,15.070574,8.304369,1.3998005,-4.0521545,-10.983589,-6.1927123,-4.4103
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f246,574234__kbrecordzz__groove-metal-break-6.wav,1031232,1035424,0.012952766345657465,-551.14075,127.1685,10.114046,34.89722,9.06792,26.638605,8.838244,7.7487206,5.071158,7.881234,-4.151854,-1.934523,2.4909153
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f247,574234__kbrecordzz__groove-metal-break-6.wav,1035424,1039616,0.006801999252261096,-583.5407,130.40495,-14.6137495,43.268166,6.760593,21.797607,11.240967,5.947429,-3.9545462,1.059231,-15.269747,-7.285902,-7.2362165
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f248,574234__kbrecordzz__groove-metal-break-6.wav,1039616,1043808,0.008715458498656294,-616.32117,133.17247,7.818326,32.08465,4.2424583,18.515417,2.228375,3.412763,2.0442023,7.0815344,-7.190959,-7.17582,-4.644262
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f249,574234__kbrecordzz__groove-metal-break-6.wav,1043808,1048000,0.007949697152348875,-591.24585,132.27148,-5.0560403,38.407173,6.863395,12.174084,6.0679107,11.311396,2.7096217,12.162911,-0.69700193,8.693179,-2.7512455
574234__kbrecordzz__groove-metal-break-6.wav,574234__kbrecordzz__groove-metal-break-6.wav_f250,574234__kbrecordzz__groove-metal-break-6.wav,1048000,1052192,0.008867532242345447,-605.80005,136.77733,-12.849479,31.166529,1.3316243,3.5302866,5.0710983,5.8048773,0.35752922,-2.2209172,-5.5968833,-0.98211193,3.6272995
