freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
41826,41826_f21,files/41826_4948-hq.ogg,88032,92224,0.008825566022450687,-1051.2277,-222.54445,50.738865,76.7743,-81.9417,6.212632,49.134262,-30.682356,-25.499727,50.669334,-24.021452,-12.68391,12.699832
41826,41826_f22,files/41826_4948-hq.ogg,92224,96416,0.006796528364865834,-1056.6979,-216.53368,48.769512,74.9977,-78.93228,4.6782312,48.369835,-29.04872,-25.984451,49.473526,-22.502762,-12.899403,11.522117
41826,41826_f23,files/41826_4948-hq.ogg,96416,100608,0.0042245870328131525,-1071.124,-201.70357,45.61761,70.21104,-74.70236,5.424321,45.359665,-28.736006,-22.488298,45.29253,-20.400187,-13.699543,13.451812
41826,41826_f24,files/41826_4948-hq.ogg,100608,104800,0.0016484811105800948,-1094.2822,-176.8232,38.48836,62.33017,-63.501377,1.1840333,41.467392,-23.407469,-22.562077,39.801796,-14.529467,-15.435757,11.626899
41826,41826_f25,files/41826_4948-hq.ogg,104800,108992,0.00045326386244242425,-1136.5297,-131.64833,25.737606,48.63063,-45.105408,-4.303149,33.636528,-14.71673,-21.635393,30.420717,-5.7129903,-17.712887,9.9427595
41826,41826_f26,files/41826_4948-hq.ogg,108992,113184,0.002435768833597198,-1084.5454,-187.5689,42.0984,65.44414,-68.9408,4.005578,42.955795,-26.686789,-21.42638,42.241707,-18.299702,-13.604973,12.545539
41826,41826_f27,files/41826_4948-hq.ogg,113184,117376,0.0050829985669551,-1064.3064,-207.9961,45.203632,74.38371,-77.19858,4.189519,47.71836,-28.981504,-24.332058,46.715866,-20.122343,-14.216236,12.417991
41826,41826_f28,files/41826_4948-hq.ogg,117376,121568,0.00753010957295658,-1054.1113,-218.44676,47.10294,78.81825,-81.8546,4.964925,49.968002,-30.711126,-25.132158,48.941044,-21.575201,-14.221386,12.832946
41826,41826_f29,files/41826_4948-hq.ogg,121568,125760,0.009218198652485854,-1048.5529,-224.8621,50.02782,79.38494,-83.97125,6.244149,50.482124,-31.88465,-25.25848,51.122837,-24.625666,-12.116421,12.22523
41826,41826_f30,files/41826_4948-hq.ogg,125760,129952,0.009911405221196531,-1046.6069,-226.85097,50.365223,80.2845,-84.92527,6.424165,50.95601,-32.32905,-25.296303,51.51658,-24.986187,-11.970215,12.18011
41826,41826_f31,files/41826_4948-hq.ogg,129952,134144,0.009432734423921308,-1046.6406,-226.56221,49.814373,80.43222,-84.20547,5.3753138,51.268326,-31.572264,-26.2978,51.8072,-24.677645,-11.881401,11.160945
41826,41826_f32,files/41826_4948-hq.ogg,134144,138336,0.007872113744721158,-1051.6313,-221.30705,48.429745,78.965225,-82.591034,5.300023,50.348907,-31.237326,-25.360363,50.32192,-23.662296,-12.280899,11.552035
41826,41826_f33,files/41826_4948-hq.ogg,138336,142528,0.005551835962834249,-1060.5431,-211.84532,45.869984,76.08241,-78.95527,4.3909388,48.81378,-29.951056,-24.543098,48.033348,-21.796978,-12.790489,11.418738
41826,41826_f34,files/41826_4948-hq.ogg,142528,146720,0.002912789810704821,-1077.813,-193.40193,40.597332,70.89314,-72.20062,2.7497644,45.814827,-27.491247,-22.758764,43.076607,-17.353256,-14.684822,11.891452
41826,41826_f35,files/41826_4948-hq.ogg,146720,150912,0.0006883930386477754,-1120.7699,-148.97763,31.198345,54.67333,-55.35166,1.2721299,36.36892,-21.648275,-17.912022,33.245842,-11.467007,-15.11274,12.282134
41826,41826_f36,files/41826_4948-hq.ogg,150912,155104,0.0012001579499426689,-1103.6819,-166.19841,33.5528,63.05005,-63.57065,2.2354174,40.900574,-25.333433,-18.450415,35.868523,-12.390623,-16.700317,14.129039
41826,41826_f37,files/41826_4948-hq.ogg,155104,159296,0.003661434386522715,-1073.1508,-198.57133,42.1835,73.12558,-76.14494,5.2145395,46.606766,-30.332426,-20.849018,43.792393,-19.39203,-14.043121,13.683532
41826,41826_f38,files/41826_4948-hq.ogg,159296,163488,0.006249028762788263,-1057.3424,-214.96434,45.89681,78.44965,-81.440575,5.1453524,49.864143,-31.467413,-23.858267,48.371193,-22.402273,-12.6894455,11.953784
41826,41826_f39,files/41826_4948-hq.ogg,163488,167680,0.008385273336454202,-1050.5933,-222.78172,49.380894,79.61557,-84.926285,7.498082,50.481133,-33.709602,-23.071672,50.59271,-26.009514,-10.639008,12.44966
41826,41826_f40,files/41826_4948-hq.ogg,167680,171872,0.009611026931355017,-1045.7463,-227.50099,49.79394,81.71506,-86.17556,6.6451807,51.78865,-33.48101,-24.717329,51.950577,-26.200562,-10.659016,11.442588
41826,41826_f41,files/41826_4948-hq.ogg,171872,176064,0.009719233476478635,-1045.6038,-227.87688,50.357594,81.45021,-86.556915,7.2971125,51.62285,-34.0142,-24.142052,52.10268,-27.024664,-9.984058,11.508117
41826,41826_f42,files/41826_4948-hq.ogg,176064,180256,0.008736941650623584,-1049.6848,-223.23924,48.207386,81.60546,-86.249664,7.5068064,51.21012,-34.32522,-22.710499,50.02524,-25.006195,-11.721905,13.204921
41826,41826_f43,files/41826_4948-hq.ogg,180256,184448,0.006777703762054443,-1055.4293,-217.38762,47.283688,78.812836,-83.24557,6.759427,50.040993,-33.221,-22.535496,49.149025,-24.718786,-11.000122,12.188571
41826,41826_f44,files/41826_4948-hq.ogg,184448,188640,0.004250833551392301,-1067.5841,-204.38864,43.52753,75.19758,-78.48884,5.580579,47.925926,-31.438276,-21.347563,45.712597,-21.640923,-12.251507,12.415732
41826,41826_f45,files/41826_4948-hq.ogg,188640,192832,0.0017130267984084501,-1092.1422,-179.24872,38.899815,64.978775,-68.16883,4.4515543,42.622902,-28.20159,-18.574738,40.430397,-18.969475,-11.690281,11.897334
41826,41826_f46,files/41826_4948-hq.ogg,192832,197024,0.0004157131068579113,-1141.0658,-127.01493,24.249844,49.292847,-47.531933,-1.0435935,33.022293,-18.082117,-17.442091,29.72237,-8.89518,-14.783131,11.128371
41826,41826_f47,files/41826_4948-hq.ogg,197024,201216,0.0022926237291962135,-1083.2733,-187.34978,38.044537,71.00199,-72.14706,3.4162073,45.535797,-28.826483,-20.317999,41.33796,-17.313108,-14.005096,12.272613
41826,41826_f48,files/41826_4948-hq.ogg,201216,205408,0.004883858993763232,-1063.202,-208.45908,43.24059,78.16092,-80.66435,5.2837076,49.475838,-32.18196,-21.894989,46.424576,-21.619095,-12.59037,12.240298
